GR,NPHI,RHOB,SW,VSH,PHI,LFC
115.2412,0.4133,2.28004,1,0.758672446595972,0.292227439974183,4
119.1953,0.4332,2.2818445,1,0.803531943714894,0.294167283073773,4
118.1026,0.4409,2.28434799999999,1,0.791135197931569,0.291852835597373,4
115.2759,0.4089,2.291065,1,0.759066120137366,0.285697114835372,4
108.4708,0.3898,2.29718399999999,1,0.681861860294676,0.276744640502093,4
102.5099,0.3837,2.29068,1,0.614235099116106,0.275947532236122,4
101.618,0.3856,2.28690199999999,1,0.604116441145805,0.277520439090976,4
96.8077,0.3869,2.286254,1,0.549543304656806,0.274085531868235,4
91.8098,0.3859,2.294,1,0.492841835131336,0.265340603601782,4
87.9057,0.3833,2.29589,1,0.448549590953904,0.260991728992016,4
88.6656,0.3888,2.299,1,0.457170701158671,0.259711606553004,4
88.8993,0.3873,2.2977925,1,0.459822041407196,0.260643026451851,4
89.401,0.3852,2.29172300000004,1,0.465513857422108,0.264768385141659,4
82.7385,0.3815,2.27362799999999,1,0.389927402968548,0.270441029209516,4
85.2787,0.3815,2.25724999999998,1,0.418746121408012,0.282575018306218,4
85.4669,0.382,2.255495,1,0.420881261479781,0.283804071375011,4
89.709,0.3765,2.26780000000001,1,0.469008135541687,0.279651224232061,4
91.226,0.361,2.28268800000001,1,0.486218589786497,0.271772096832924,4
88.8142,0.3521,2.287584,1,0.458856576900779,0.266822886224514,4
88.5883,0.3447,2.2835125,1,0.456293728111127,0.269132035221121,4
87.7046,0.3508,2.27917650000001,1,0.446268099623231,0.271071233868921,4
86.3778,0.3477,2.27426399999999,1,0.431215475567849,0.273009198384822,4
85.2243,0.3292,2.279432,1,0.418128950207671,0.268896958683025,4
84.3952,0.3353,2.27754499999999,1,0.408722761931882,0.269380962160595,4
87.4613,0.3339,2.271149,1,0.443507846809939,0.275795794642937,4
87.046,0.3508,2.26967899999998,1,0.438796243877923,0.276362626799017,4
84.4732,0.3536,2.28168399999999,1,0.409607676520607,0.266898364863764,4
83.7993,0.3668,2.27187199999999,1,0.401962241375203,0.272386970678951,4
83.9152,0.3631,2.2673555,1,0.403277133693577,0.275261398058273,4
84.1767,0.3585,2.26728899999999,1,0.40624386657757,0.275514024016887,4
82.7801,0.4165,2.26804,1,0.390399357415868,0.273919128775194,4
87.0589,0.4476,2.27441999999999,1,0.438942595136827,0.273464843787306,4
88.3587,0.4249,2.283649,1,0.453688902603805,0.26886184778759,4
91.6988,0.3652,2.292,1,0.491582533601228,0.266470784631914,4
87.42,0.3485,2.291572,1,0.443039295880269,0.263239865754737,4
88.0235,0.3835,2.28986,1,0.449886038884055,0.264783452343311,4
87.6429,0.3873,2.2911605,1,0.445568109493432,0.263674859078257,4
90.608,0.3702,2.2943565,1,0.479207343429679,0.264143557532365,4
92.3057,0.3394,2.2920705,1,0.498467849805035,0.266920603635116,4
93.6207,0.3278,2.289572,1,0.513386602166226,0.269507688776178,4
95.0724,0.341,2.29,1,0.52985622406945,0.270417811638325,4
99.4258,0.3698,2.292523,1,0.579245803179112,0.272379717434277,4
102.4626,0.3876,2.294098,1,0.613698477833457,0.273848760064156,4
106.1373,0.3985,2.296,1,0.655388165515332,0.275615682942021,4
105.5612,0.3883,2.296192,1,0.648852277123483,0.275044995438157,4
102.6811,0.3745,2.298,1,0.616177373187769,0.27166980380558,4
101.2652,0.3728,2.29524499999995,1,0.600113904390651,0.272203057900241,4
97.1412,0.3739,2.275326,1,0.553326881776545,0.2809810282635,4
98.0639,0.3979,2.26454400000005,1,0.563794967558804,0.288244528508615,4
100.805,0.421,2.25429,1,0.594892908317176,0.296579233396456,4
106.4932,0.4365,2.263446,1,0.659425871952859,0.295442650707488,4
111.1829,0.4355,2.267235,1,0.712630794346984,0.29676207689796,4
109.9659,0.4412,2.26225599999999,1,0.698823857751114,0.298811033687304,4
114.3233,0.4711,2.251782,1,0.748258817096096,0.308348400767615,4
119.4741,0.4677,2.24262999999999,1,0.806694946116643,0.31759537082674,4
124.5839,0.4379,2.2275695,1,0.864665927725168,0.330190000946765,4
127.3818,0.4079,2.22316000000001,1,0.896408267825073,0.334775651859644,4
124.2618,0.4024,2.22244800000002,1,0.861011684276089,0.332975948892005,4
126.1781,0.4282,2.2283535,1,0.88275222051164,0.330868506342598,4
124.0922,0.4534,2.2260645,1,0.859087562298554,0.330724430041216,4
121.5974,0.4832,2.22048,1,0.830783909529963,0.332232842064168,4
116.2496,0.4722,2.222008,1,0.770112803919945,0.327473941404533,4
111.0005,0.4714,2.22689850000001,1,0.710561455616428,0.320723303892548,4
108.6815,0.4547,2.23540800000002,1,0.684252264190116,0.313913463203413,4
103.9433,0.4568,2.240692,1,0.630497106442745,0.307179133498688,4
98.3516,0.4413,2.2351,1,0.567058940984139,0.306306667342028,4
94.4047,0.4948,2.236312,1,0.522281128288791,0.302545373269637,4
91.3908,0.5082,2.23788199999998,1,0.488088255481649,0.299257603473121,4
88.2199,0.5262,2.24501899999999,1,0.452114208438228,0.29241443464442,4
88.7186,0.4728,2.24762799999999,1,0.45777198927665,0.291209187705156,4
91.3124,0.4846,2.2366,1,0.487198802869392,0.299979404718471,4
94.1417,0.4586,2.22286899999999,1,0.519297377816553,0.310524275468458,4
95.6572,0.4641,2.21884350000001,1,0.536490814473118,0.314122570831125,4
95.7613,0.4486,2.233292,1,0.537671835097301,0.305423509367565,4
96.2669,0.4971,2.23808,1,0.543407896841649,0.302903365735492,4
94.7157,0.5337,2.25213599999998,1,0.525809441584859,0.293160306125757,4
92.5876,0.5106,2.26368500000001,1,0.501666021889156,0.284454718448945,4
